id,identifier,form_identifier,pokemon_id,introduced_in_version_group_id,is_default,is_battle_only,is_mega,form_order,order
10270,mothim-trash,trash,414,18,0,0,0,3,578
10271,scatterbug-polar,polar,664,18,0,0,0,2,861
10272,scatterbug-tundra,tundra,664,18,0,0,0,3,862
10273,scatterbug-continental,continental,664,18,0,0,0,4,863
10274,scatterbug-garden,garden,664,18,0,0,0,5,864
10275,scatterbug-elegant,elegant,664,18,0,0,0,6,865
10276,scatterbug-meadow,meadow,664,18,0,0,0,7,866
10277,scatterbug-modern,modern,664,18,0,0,0,8,867
10278,scatterbug-marine,marine,664,18,0,0,0,9,868
10279,scatterbug-archipelago,archipelago,664,18,0,0,0,10,869
10280,scatterbug-high-plains,high-plains,664,18,0,0,0,11,870
10281,scatterbug-sandstorm,sandstorm,664,18,0,0,0,12,871
10282,scatterbug-river,river,664,18,0,0,0,13,872
10283,scatterbug-monsoon,monsoon,664,18,0,0,0,14,873
10284,scatterbug-savanna,savanna,664,18,0,0,0,15,874
10285,scatterbug-sun,sun,664,18,0,0,0,16,875
10286,scatterbug-ocean,ocean,664,18,0,0,0,17,876
10287,scatterbug-jungle,jungle,664,18,0,0,0,18,877
10288,scatterbug-fancy,fancy,664,18,0,0,0,19,878
10289,scatterbug-poke-ball,poke-ball,664,18,0,0,0,20,879
10290,spewpa-polar,polar,665,18,0,0,0,2,881
10291,spewpa-tundra,tundra,665,18,0,0,0,3,882
10292,spewpa-continental,continental,665,18,0,0,0,4,883
10293,spewpa-garden,garden,665,18,0,0,0,5,884
10294,spewpa-elegant,elegant,665,18,0,0,0,6,885
10295,spewpa-meadow,meadow,665,18,0,0,0,7,886
10296,spewpa-modern,modern,665,18,0,0,0,8,887
10297,spewpa-marine,marine,665,18,0,0,0,9,888
10298,spewpa-archipelago,archipelago,665,18,0,0,0,10,889
10299,spewpa-high-plains,high-plains,665,18,0,0,0,11,890
10300,spewpa-sandstorm,sandstorm,665,18,0,0,0,12,891
10301,spewpa-river,river,665,18,0,0,0,13,892
10302,spewpa-monsoon,monsoon,665,18,0,0,0,14,893
10303,spewpa-savanna,savanna,665,18,0,0,0,15,894
10304,spewpa-sun,sun,665,18,0,0,0,16,895
10305,spewpa-ocean,ocean,665,18,0,0,0,17,896
10306,spewpa-jungle,jungle,665,18,0,0,0,18,897
10307,spewpa-fancy,fancy,665,18,0,0,0,19,898
10308,spewpa-poke-ball,poke-ball,665,18,0,0,0,20,899
10309,ribombee-totem,totem,10150,18,1,0,0,2,1039
10310,rockruff-own-tempo,own-tempo,10151,18,1,0,0,2,1041
10311,lycanroc-dusk,dusk,10152,18,1,0,0,3,1044
10312,araquanid-totem,totem,10153,18,1,0,0,2,1053
10313,togedemaru-totem,totem,10154,18,1,0,0,2,1111
10314,necrozma-dusk,dusk,10155,18,1,0,0,2,1139
10315,necrozma-dawn,dawn,10156,18,1,0,0,3,1140
10316,necrozma-ultra,ultra,10157,18,1,0,0,4,1141
10317,raticate-totem,totem,10158,19,1,0,0,4,30
10318,pikachu-starter,starter,10159,19,1,0,0,15,51
10319,eevee-starter,starter,10160,19,1,0,0,2,218
10320,zygarde-10,10,10161,19,1,0,0,2,1002
10321,pikachu-world-cap,world-cap,10162,20,1,0,0,16,52
10322,meowth-galar,galar,10163,20,1,0,0,3,92
10323,ponyta-galar,galar,10164,20,1,0,0,2,124
10324,rapidash-galar,galar,10165,20,1,0,0,2,126
10325,slowpoke-galar,galar,10166,20,1,0,0,2,128
10326,slowbro-galar,galar,10167,20,1,0,0,3,131
10327,farfetchd-galar,galar,10168,20,1,0,0,2,138
10328,weezing-galar,galar,10169,20,1,0,0,2,177
10329,mr-mime-galar,galar,10170,20,1,0,0,2,197
10330,articuno-galar,galar,10171,20,1,0,0,2,239
10331,zapdos-galar,galar,10172,20,1,0,0,2,241
10332,moltres-galar,galar,10173,20,1,0,0,2,243
10333,slowking-galar,galar,10174,20,1,0,0,2,133
10334,corsola-galar,galar,10175,20,1,0,0,2,351
10335,zigzagoon-galar,galar,10176,20,1,0,0,2,391
10336,linoone-galar,galar,10177,20,1,0,0,2,393
10337,darumaka-galar,galar,10178,20,1,0,0,2,726
10338,darmanitan-galar-standard,galar-standard,10179,20,1,0,0,3,729
10339,darmanitan-galar-zen,galar-zen,10180,20,1,0,0,4,730
10340,yamask-galar,galar,10181,20,1,0,0,2,738
10341,stunfisk-galar,galar,10182,20,1,0,0,2,801
10342,zygarde-10,10,10183,20,1,0,0,3,1003
10343,cramorant-gulping,gulping,10184,20,1,0,0,2,1188
10344,cramorant-gorging,gorging,10185,20,1,0,0,3,1189
10345,toxtricity-low-key,low-key,10186,20,1,0,0,2,1194
10346,sinistea-antique,antique,854,20,0,0,0,2,1200
10347,polteageist-antique,antique,855,20,0,0,0,2,1202
10348,alcremie-ruby-cream,ruby-cream,869,20,0,0,0,2,1217
10349,alcremie-matcha-cream,matcha-cream,869,20,0,0,0,3,1218
10350,alcremie-mint-cream,mint-cream,869,20,0,0,0,4,1219
10351,alcremie-lemon-cream,lemon-cream,869,20,0,0,0,5,1220
10352,alcremie-salted-cream,salted-cream,869,20,0,0,0,6,1221
10353,alcremie-ruby-swirl,ruby-swirl,869,20,0,0,0,7,1222
10354,alcremie-caramel-swirl,caramel-swirl,869,20,0,0,0,8,1223
10355,alcremie-rainbow-swirl,rainbow-swirl,869,20,0,0,0,9,1224
10356,eiscue-noice,noice,10187,20,1,0,0,2,1231
10357,indeedee-female,female,10188,20,1,0,0,2,1233
10358,morpeko-hangry,hangry,10189,20,1,0,0,2,1235
10359,zacian-crowned,crowned,10190,20,1,0,0,2,1247
10360,zamazenta-crowned,crowned,10191,20,1,0,0,2,1249
10361,eternatus-eternamax,eternamax,10192,20,1,0,0,2,1251
10362,urshifu-rapid-strike,rapid-strike,10193,20,1,0,0,2,1254
10363,zarude-dada,dada,10194,20,1,0,0,2,1256
10364,calyrex-ice,ice,10195,20,1,0,0,2,1262
10365,calyrex-shadow,shadow,10196,20,1,0,0,3,1263
